time,open,high,low,close,volume,session
2021-03-11 00:00:00,55888.7,58113.0,54283.0,57815.47,24369.21216789,Asia
2021-03-12 00:00:00,57820.15,58065.92,55050.0,57225.91,21976.262789,Asia
2021-03-13 00:00:00,57220.84,61788.45,56083.74,61178.5,22301.28588901,Asia
2021-03-14 00:00:00,61181.38,61680.0,58950.0,58972.7,13581.96759058,Asia
2021-03-15 00:00:00,58972.71,60601.07,54568.0,55636.15,31799.64267027,Asia
2021-03-16 00:00:00,55629.08,56970.0,53221.0,56927.11,24432.37878722,Asia
2021-03-17 00:00:00,56924.26,58996.38,54138.01,58925.54,22687.57433043,Asia
2021-03-18 00:00:00,58925.54,60100.0,56996.15,57644.95,21459.4962399,Asia
2021-03-19 00:00:00,57644.95,59461.99,56260.0,58039.66,16700.07131683,Asia
2021-03-20 00:00:00,58026.91,59928.0,57827.97,58116.7,9725.28123717,Asia
2021-03-21 00:00:00,58126.34,58651.22,55543.89,57363.32,11841.63877891,Asia
2021-03-22 00:00:00,57377.29,58421.68,53739.5,54110.07,19605.15468888,Asia
2021-03-23 00:00:00,54111.49,55858.0,53000.0,54345.54,19221.75674,Asia
2021-03-24 00:00:00,54333.27,57209.97,51673.82,52276.16,23775.21362623,Asia
2021-03-25 00:00:00,52259.69,53238.0,50305.0,51325.01,29867.26323205,Asia
2021-03-26 00:00:00,51320.76,55125.13,51250.0,55072.44,17843.00738205,Asia
2021-03-27 00:00:00,55080.9,56640.0,53966.0,55856.53,11333.33349523,Asia
2021-03-28 00:00:00,55856.54,56587.08,54701.0,55778.82,9348.10179413,Asia
2021-03-29 00:00:00,55781.22,58400.0,54900.0,57613.48,17552.36885101,Asia
2021-03-30 00:00:00,57613.76,59397.48,57000.0,58786.46,15105.07669026,Asia
2021-03-31 00:00:00,58786.46,59800.0,56873.8,58800.0,17517.69668212,Asia
2021-04-01 00:00:00,58800.01,59474.94,57930.0,58726.48,11096.33004907,Asia
2021-04-02 00:00:00,58726.47,60055.02,58441.88,58981.04,10966.93017846,Asia
2021-04-03 00:00:00,58981.04,59752.0,56943.0,57094.34,8479.57765839,Asia
2021-04-04 00:00:00,57094.34,58500.0,56478.53,58215.94,6301.43187883,Asia
2021-04-05 00:00:00,58216.73,59251.76,56817.64,59123.02,9204.86323941,Asia
2021-04-06 00:00:00,59134.07,59475.0,57333.33,58019.98,10482.51122121,Asia
2021-04-07 00:00:00,58021.67,58630.0,55400.0,55955.75,17787.29445084,Asia
2021-04-08 00:00:00,55962.67,58152.0,55700.0,58083.1,8073.59731731,Asia
2021-04-09 00:00:00,58083.1,58869.69,57670.51,58092.68,8195.78989292,Asia
2021-04-10 00:00:00,58092.68,61218.97,57875.41,59778.6,12817.81106734,Asia
2021-04-11 00:00:00,59778.59,60658.89,59177.06,59985.26,7278.96516665,Asia
2021-04-12 00:00:00,59983.66,61199.0,59369.0,59839.82,11467.72752999,Asia
2021-04-13 00:00:00,59836.88,63774.39,59799.01,63588.22,18150.31376047,Asia
2021-04-14 00:00:00,63588.22,64899.0,61277.91,62971.8,22570.84113444,Asia
2021-04-15 00:00:00,62971.8,63831.82,62036.73,63229.04,11209.4505281,Asia
2021-04-16 00:00:00,63229.04,63604.34,60048.43,61427.27,20057.98727895,Asia
2021-04-17 00:00:00,61427.27,62572.48,59700.0,60058.86,10847.76785762,Asia
2021-04-18 00:00:00,60067.2,60437.97,51300.0,56274.41,36891.70959047,Asia
2021-04-19 00:00:00,56273.65,57600.0,54187.85,55696.83,16876.17442551,Asia
2021-04-20 00:00:00,55696.83,57111.0,53430.01,56499.29,18608.27916703,Asia
2021-04-21 00:00:00,56477.67,56810.56,53620.91,53800.86,15584.08398293,Asia
2021-04-22 00:00:00,53795.62,55469.98,50400.0,51701.59,30593.68264844,Asia
2021-04-23 00:00:00,51695.98,52130.58,47464.65,51187.27,38794.85818376,Asia
2021-04-24 00:00:00,51187.75,51260.61,48726.87,50089.15,11839.14355893,Asia
2021-04-25 00:00:00,50101.42,50591.38,47044.01,49121.0,14726.41682367,Asia
2021-04-26 00:00:00,49121.0,54400.0,48817.62,54053.6,18005.223994250002,Asia
2021-04-27 00:00:00,54047.8,55509.39,53321.0,55069.62,13957.08649512,Asia
2021-04-28 00:00:00,55069.61,56476.17,53887.0,54894.03,16764.32680213,Asia
2021-04-29 00:00:00,54889.81,55226.86,52369.61,53580.0,14592.31688772,Asia
2021-04-30 00:00:00,53580.0,58075.01,53068.43,57798.77,16536.33288912,Asia
2021-05-01 00:00:00,57798.77,58550.0,57050.94,57859.28,10909.8419631,Asia
2021-05-02 00:00:00,57859.28,57972.26,56072.0,56625.2,7647.62578087,Asia
2021-05-03 00:00:00,56625.21,58986.0,56500.0,57212.73,15165.00648795,Asia
2021-05-04 00:00:00,57212.73,57247.24,53057.7,53241.92,23660.96159852,Asia
2021-05-05 00:00:00,53241.91,57980.86,52913.02,57515.69,22918.90458572,Asia
2021-05-06 00:00:00,57515.69,58400.0,55288.0,56440.66,18244.13605211,Asia
2021-05-07 00:00:00,56444.82,58735.95,55300.0,57380.39,18323.8958022,Asia
2021-05-08 00:00:00,57380.39,59559.84,56980.01,58958.05,15523.81692364,Asia
2021-05-09 00:00:00,58958.06,59300.52,56265.3,58312.57,17169.72318523,Asia
2021-05-10 00:00:00,58313.84,59592.2,53600.0,55866.41,24647.0345103,Asia
2021-05-11 00:00:00,55866.38,56962.07,54511.48,56753.19,15681.46404622,Asia
2021-05-12 00:00:00,56753.19,58041.0,48500.0,49498.77,29660.84273553,Asia
2021-05-13 00:00:00,49498.76,52500.0,46000.0,49690.11,42250.08740789,Asia
2021-05-14 00:00:00,49682.28,51569.56,48895.0,49893.48,22072.59031535,Asia
2021-05-15 00:00:00,49893.48,50730.58,46573.0,46775.51,21936.11454712,Asia
2021-05-16 00:00:00,46771.01,49808.28,43825.0,46450.79,30655.33064729,Asia
2021-05-17 00:00:00,46450.78,46646.15,42101.0,43580.5,43792.66447126,Asia
2021-05-18 00:00:00,43571.89,45851.0,42300.0,42857.15,28210.30024018,Asia
2021-05-19 00:00:00,42865.05,43591.7,30000.0,36731.75,109537.24233282,Asia
2021-05-20 00:00:00,36735.44,42605.0,35000.0,40623.33,51880.49504908,Asia
2021-05-21 00:00:00,40623.24,42275.99,33501.54,37340.77,55961.90006046,Asia
2021-05-22 00:00:00,37333.09,38889.76,35257.52,37476.83,29239.02738254,Asia
2021-05-23 00:00:00,37476.84,38319.36,31111.0,34758.67,53937.23055697,Asia
2021-05-24 00:00:00,34758.88,39966.87,34407.17,38878.56,44419.45827713,Asia
2021-05-25 00:00:00,38874.53,39878.51,36481.26,38361.81,26107.55687287,Asia
2021-05-26 00:00:00,38361.81,40900.0,37837.36,39293.23,25511.50677165,Asia
2021-05-27 00:00:00,39293.23,40440.95,37191.99,38556.88,19390.89447264,Asia
2021-05-28 00:00:00,38556.88,38900.0,34688.0,35680.47,36231.72318358,Asia
2021-05-29 00:00:00,35680.48,37325.0,33650.86,34627.82,28135.72022001,Asia
2021-05-30 00:00:00,34627.81,36500.0,33333.0,35669.44,16038.94658082,Asia
2021-05-31 00:00:00,35669.44,37534.09,34183.0,37279.31,19527.11600162,Asia
2021-06-01 00:00:00,37276.23,37918.97,35669.14,36685.0,15713.10281689,Asia
2021-06-02 00:00:00,36684.99,38237.37,35920.0,37577.91,14077.44209131,Asia
2021-06-03 00:00:00,37581.83,39489.82,37184.88,39248.55,14325.7560692,Asia
2021-06-04 00:00:00,39248.54,39291.24,35593.22,36856.52,17917.63251152,Asia
2021-06-05 00:00:00,36856.53,37921.35,34832.17,35539.49,13709.82147344,Asia
2021-06-06 00:00:00,35539.97,36477.86,35258.0,35800.48,8184.50324318,Asia
2021-06-07 00:00:00,35800.48,36812.39,33333.0,33575.91,18997.71626987,Asia
2021-06-08 00:00:00,33567.26,34069.0,31004.95,33402.13,35063.45524558,Asia
2021-06-09 00:00:00,33402.13,37573.99,32408.53,37403.86,26040.89793254,Asia
2021-06-10 00:00:00,37404.75,38425.67,35800.0,36694.05,19853.81418911,Asia
2021-06-11 00:00:00,36694.91,37695.0,35944.0,37338.44,14209.20161325,Asia
2021-06-12 00:00:00,37340.08,37448.0,34635.47,35557.33,14516.54556279,Asia
2021-06-13 00:00:00,35557.32,39396.0,34780.57,39015.24,15748.96203951,Asia
2021-06-14 00:00:00,39015.24,41076.03,38744.83,40539.47,22155.33439291,Asia
2021-06-15 00:00:00,40537.93,41322.55,39510.98,40162.37,17020.70299457,Asia
2021-06-16 00:00:00,40158.06,40499.0,38105.0,38351.0,17238.57541183,Asia
2021-06-17 00:00:00,38351.0,39554.98,37365.63,38095.17,16092.81846055,Asia
2021-06-18 00:00:00,38103.94,38216.22,35153.16,35841.81,23472.37724375,Asia
2021-06-19 00:00:00,35840.96,36457.18,34833.26,35484.79,16801.08670642,Asia
2021-06-20 00:00:00,35484.8,36139.73,33347.05,35585.78,19516.9377253,Asia
2021-06-21 00:00:00,35585.79,35741.54,31259.0,31609.82,41304.39903519,Asia
2021-06-22 00:00:00,31609.82,33352.0,28800.0,32538.37,48409.12790792,Asia
2021-06-23 00:00:00,32538.9,34881.02,31708.03,33688.35,23242.91614045,Asia
2021-06-24 00:00:00,33688.51,35295.67,32300.0,34654.58,16868.94084747,Asia
2021-06-25 00:00:00,34654.87,35500.0,31300.0,31594.63,26505.19266978,Asia
2021-06-26 00:00:00,31594.62,32711.68,30173.49,32275.19,18299.38702942,Asia
2021-06-27 00:00:00,32267.59,34749.0,32002.21,34709.23,14700.84674873,Asia
2021-06-28 00:00:00,34708.53,35301.43,33864.99,34493.22,14920.2647883,Asia
2021-06-29 00:00:00,34493.22,36675.0,34233.35,35904.28,17917.59826258,Asia
2021-06-30 00:00:00,35906.17,36094.42,34033.0,35060.0,17105.35259182,Asia
2021-07-01 00:00:00,35060.0,35066.54,32703.48,33516.11,13210.9509733,Asia
2021-07-02 00:00:00,33510.93,33972.06,32704.73,33805.02,11765.65389836,Asia
2021-07-03 00:00:00,33805.01,34953.07,33320.0,34682.16,6228.34647977,Asia
2021-07-04 00:00:00,34685.03,35951.0,34390.53,35284.05,6224.03057033,Asia
2021-07-05 00:00:00,35284.06,35290.82,33156.86,33697.78,9607.60619891,Asia
2021-07-06 00:00:00,33697.78,35100.0,33300.0,34225.73,10510.92529328,Asia
2021-07-07 00:00:00,34225.72,35077.46,33770.01,33878.56,9404.8979867,Asia
2021-07-08 00:00:00,33879.5,33934.62,32111.0,32875.95,14147.3525248,Asia
2021-07-09 00:00:00,32875.95,34100.0,32255.24,33824.26,8383.20789731,Asia
2021-07-10 00:00:00,33824.25,34267.14,33027.83,33515.35,4906.24582215,Asia
2021-07-11 00:00:00,33515.35,34607.37,33333.33,34259.23,7023.065004890001,Asia
2021-07-12 00:00:00,34259.22,34670.0,32665.0,33091.1,10272.49859569,Asia
2021-07-13 00:00:00,33077.43,33337.61,32201.12,32734.14,9478.04218884,Asia
2021-07-14 00:00:00,32734.14,33125.55,31600.0,32816.39,10355.3186961,Asia
2021-07-15 00:00:00,32815.75,33187.6,31064.77,31868.68,11448.22986537,Asia
2021-07-16 00:00:00,31872.49,32259.16,31025.42,31388.06,10006.47793721,Asia
2021-07-17 00:00:00,31389.57,31949.99,31179.01,31533.91,5695.57411588,Asia
2021-07-18 00:00:00,31533.9,32450.0,31125.6,31788.25,5069.68567052,Asia
2021-07-19 00:00:00,31786.37,31887.82,30429.99,30842.03,11027.00528966,Asia
2021-07-20 00:00:00,30842.04,31052.65,29301.56,29796.16,18114.15286104,Asia
2021-07-21 00:00:00,29796.15,32825.0,29501.02,32135.19,15598.47830878,Asia
2021-07-22 00:00:00,32152.68,32611.84,31729.68,32287.74,7893.39669495,Asia
2021-07-23 00:00:00,32287.75,33647.27,32000.0,33647.26,9004.841140389999,Asia
2021-07-24 00:00:00,33647.27,34525.0,33424.7,34283.01,9864.75243703,Asia
2021-07-25 00:00:00,34291.67,35451.04,33888.89,35428.26,9672.16600051,Asia
2021-07-26 00:00:00,35428.25,40593.93,35251.54,37262.77,40354.54555841,Asia
2021-07-27 00:00:00,37262.76,39550.0,36413.26,39470.48,24709.10440908,Asia
2021-07-28 00:00:00,39475.99,40925.56,38803.34,40035.1,27408.16188305,Asia
2021-07-29 00:00:00,40035.1,40644.85,39229.47,40039.44,11022.42484409,Asia
2021-07-30 00:00:00,40039.44,42320.57,38342.0,42237.95,15063.2344059,Asia
2021-07-31 00:00:00,42233.66,42414.61,41064.11,41495.01,9421.69795955,Asia
2021-08-01 00:00:00,41499.0,42605.64,39426.0,39865.41,10617.67293456,Asia
2021-08-02 00:00:00,39859.18,40459.68,38690.0,39149.59,12379.41216528,Asia
2021-08-03 00:00:00,39149.59,39785.3,37627.21,38191.44,15789.30887554,Asia
2021-08-04 00:00:00,38189.4,39965.1,37509.0,39722.41,15327.67624669,Asia
2021-08-05 00:00:00,39718.9,41447.89,37300.0,40888.74,28507.85532682,Asia
2021-08-06 00:00:00,40888.73,43399.26,39876.74,42869.58,20679.01506902,Asia
2021-08-07 00:00:00,42869.59,44750.0,42457.27,44637.34,19634.79475606,Asia
2021-08-08 00:00:00,44628.11,45363.83,43131.97,43829.14,18712.27158173,Asia
2021-08-09 00:00:00,43829.15,46497.42,42821.3,46285.48,19552.81356002,Asia
2021-08-10 00:00:00,46280.0,46718.44,44650.27,45595.66,13756.50066875,Asia
2021-08-11 00:00:00,45601.82,46781.09,45350.74,45553.49,11628.32043954,Asia
2021-08-12 00:00:00,45553.1,46223.95,43714.36,44422.14,13292.19430659,Asia
2021-08-13 00:00:00,44422.15,47953.9,44249.64,47833.64,11794.94196257,Asia
2021-08-14 00:00:00,47833.64,48176.52,46034.93,47109.65,8130.36769388,Asia
2021-08-15 00:00:00,47109.64,47400.0,45525.19,47014.49,7745.70200802,Asia
2021-08-16 00:00:00,47014.38,48076.52,45676.91,45902.46,10674.51396297,Asia
2021-08-17 00:00:00,45903.22,47174.62,44405.39,44671.58,12756.14777945,Asia
2021-08-18 00:00:00,44675.34,46035.27,44216.47,44707.98,10327.49887365,Asia
2021-08-19 00:00:00,44709.1,47088.08,43955.0,46765.87,12162.595784,Asia
2021-08-20 00:00:00,46769.02,49400.0,46644.95,49342.4,13184.67048641,Asia
2021-08-21 00:00:00,49349.99,49821.92,48285.28,48867.02,9574.83615164,Asia
2021-08-22 00:00:00,48870.21,49526.13,48102.89,49284.63,6288.55317068,Asia
2021-08-23 00:00:00,49284.38,50505.0,49012.84,49506.5,10824.26838095,Asia
2021-08-24 00:00:00,49504.53,49875.9,47600.0,47682.45,12068.33823315,Asia
2021-08-25 00:00:00,47682.45,49277.0,47122.02,48987.33,9457.96730792,Asia
2021-08-26 00:00:00,48991.57,49365.1,46315.48,46851.47,11651.34373853,Asia
2021-08-27 00:00:00,46851.47,49185.12,46361.01,49077.57,8924.122476550001,Asia
2021-08-28 00:00:00,49081.08,49309.83,48370.0,48942.94,4985.90367237,Asia
2021-08-29 00:00:00,48942.89,49667.1,47801.0,48802.58,6935.09511006,Asia
2021-08-30 00:00:00,48802.58,48906.51,46866.0,46993.71,12249.23741495,Asia
2021-08-31 00:00:00,46996.8,48259.68,46708.93,47112.5,13066.35367365,Asia
2021-09-01 00:00:00,47110.33,49125.0,46537.62,48839.86,13010.83839478,Asia
2021-09-02 00:00:00,48834.27,50392.19,48620.73,49279.37,14120.3826407,Asia
2021-09-03 00:00:00,49279.38,51064.44,48349.66,50025.0,14743.4249413,Asia
2021-09-04 00:00:00,50025.0,50558.75,49400.0,49942.98,7595.48816499,Asia
2021-09-05 00:00:00,49944.89,51907.08,49500.0,51789.17,7743.93472308,Asia
2021-09-06 00:00:00,51789.17,52802.03,51020.08,52698.81,9661.0398562,Asia
2021-09-07 00:00:00,52698.8,52944.96,42830.77,46894.5,29022.815351,Asia
2021-09-08 00:00:00,46894.49,47381.47,44423.49,46060.36,19624.55093117,Asia
2021-09-09 00:00:00,46059.94,47400.0,45511.82,46400.0,13592.52558922,Asia
2021-09-10 00:00:00,46396.26,47040.76,44140.48,44851.45,15005.5913391,Asia
2021-09-11 00:00:00,44850.37,45989.94,44730.29,45171.83,6207.38337004,Asia
2021-09-12 00:00:00,45173.66,46462.98,44754.31,46024.23,6499.85821749,Asia
2021-09-13 00:00:00,46027.8,46900.0,43465.0,44947.72,15234.15196817,Asia
2021-09-14 00:00:00,44953.23,47274.92,44679.92,47127.22,12644.16435358,Asia
2021-09-15 00:00:00,47127.81,48475.0,46705.0,48148.12,12139.84206628,Asia
2021-09-16 00:00:00,48144.03,48499.99,47020.82,47753.16,11784.58352847,Asia
2021-09-17 00:00:00,47753.15,48176.64,46752.67,47303.5,9088.56956453,Asia
2021-09-18 00:00:00,47306.87,48825.62,47050.0,48314.56,7491.034492369999,Asia
2021-09-19 00:00:00,48309.86,48379.19,46850.87,47255.92,7129.773633819999,Asia
2021-09-20 00:00:00,47253.71,47358.92,42500.0,43012.97,27706.67636162,Asia
2021-09-21 00:00:00,43007.69,43639.88,39600.0,40719.6,27275.33818249,Asia
2021-09-22 00:00:00,40736.81,44035.44,40570.42,43575.1,19565.09309211,Asia
2021-09-23 00:00:00,43575.19,45000.0,43096.73,44897.59,13446.87468684,Asia
2021-09-24 00:00:00,44896.55,45200.0,40683.29,42848.92,22451.57711462,Asia
2021-09-25 00:00:00,42848.44,42998.76,41675.0,42705.51,7466.6937619,Asia
2021-09-26 00:00:00,42705.51,43937.0,40803.0,43178.02,9971.64545213,Asia
2021-09-27 00:00:00,43172.17,44366.96,42111.0,42171.76,10094.77099806,Asia
2021-09-28 00:00:00,42166.31,42780.0,40897.7,41026.07,10597.85741088,Asia
2021-09-29 00:00:00,41030.19,42638.99,40750.12,41522.16,10303.30152312,Asia
2021-09-30 00:00:00,41519.11,44110.17,41409.67,43824.43,12835.9838101,Asia
2021-10-01 00:00:00,43828.89,48500.0,43287.44,48165.76,20355.78266081,Asia
2021-10-02 00:00:00,48165.76,48359.33,47451.0,47657.69,7262.63442143,Asia
2021-10-03 00:00:00,47663.74,49300.0,47120.11,48233.99,7989.25925892,Asia
2021-10-04 00:00:00,48233.99,49505.0,46916.7,49245.54,13938.64182971,Asia
2021-10-05 00:00:00,49244.13,51906.23,49057.18,51493.99,18008.09665325,Asia
2021-10-06 00:00:00,51499.77,55757.11,50416.01,55339.48,25869.64925998,Asia
2021-10-07 00:00:00,55346.95,55356.85,53379.0,53797.82,15820.83417633,Asia
2021-10-08 00:00:00,53805.46,56113.0,53634.41,53963.82,12495.7110747,Asia
2021-10-09 00:00:00,53965.18,55500.0,53675.0,54962.29,7123.05512404,Asia
2021-10-10 00:00:00,54963.29,56545.24,54112.95,54690.53,9370.1912382,Asia
2021-10-11 00:00:00,54683.09,57833.23,54411.54,57487.44,13525.69516395,Asia
2021-10-12 00:00:00,57485.97,57674.55,53873.78,56005.1,15457.00896085,Asia
2021-10-13 00:00:00,56005.1,57771.33,54236.09,57367.32,14691.01338574,Asia
2021-10-14 00:00:00,57367.32,58520.71,56832.32,57359.51,12257.88906819,Asia
2021-10-15 00:00:00,57359.51,62910.0,56867.11,61695.39,27105.19764492,Asia
2021-10-16 00:00:00,61690.32,62350.0,60139.01,60877.42,10161.25819825,Asia
2021-10-17 00:00:00,60867.05,61744.17,58943.83,61527.11,9234.08297123,Asia
2021-10-18 00:00:00,61530.07,62675.19,59887.74,62042.41,19798.1489024,Asia
2021-10-19 00:00:00,62042.4,64500.0,61333.0,64303.14,17380.30486176,Asia
2021-10-20 00:00:00,64303.14,66999.0,63525.0,66026.54,19617.64211225,Asia
2021-10-21 00:00:00,66021.26,66650.85,62050.0,62204.02,23474.39133313,Asia
2021-10-22 00:00:00,62204.01,63750.0,60000.0,60687.64,17217.70765017,Asia
2021-10-23 00:00:00,60682.88,61750.0,59650.0,61300.01,6772.06281888,Asia
2021-10-24 00:00:00,61300.02,61491.96,59522.89,60854.48,8573.72719199,Asia
2021-10-25 00:00:00,60847.91,63726.58,60653.5,63083.54,10496.58058683,Asia
2021-10-26 00:00:00,63081.96,63290.49,59837.07,60337.62,12245.45750206,Asia
2021-10-27 00:00:00,60333.19,61488.0,58100.0,58455.47,18856.68565412,Asia
2021-10-28 00:00:00,58462.73,62477.47,57653.88,60591.65,19354.49897509,Asia
2021-10-29 00:00:00,60591.63,62974.0,60188.73,62276.72,15497.01101939,Asia
2021-10-30 00:00:00,62287.95,62379.2,60725.01,61892.41,6854.86911871,Asia
2021-10-31 00:00:00,61896.38,62427.02,60001.0,61343.68,8371.1698899,Asia
2021-11-01 00:00:00,61346.17,62500.0,59500.0,60949.54,11724.34161877,Asia
2021-11-02 00:00:00,60956.4,64300.0,60672.16,63266.51,13832.50290274,Asia
2021-11-03 00:00:00,63266.5,63568.36,60070.0,62935.41,12951.87181247,Asia
2021-11-04 00:00:00,62935.4,63114.14,60728.77,61444.5,11051.75853921,Asia
2021-11-05 00:00:00,61444.49,62638.59,60777.0,61006.15,10709.75818774,Asia
2021-11-06 00:00:00,61006.14,61599.25,60125.0,61539.31,6366.43859189,Asia
2021-11-07 00:00:00,61539.3,63327.96,61397.86,63309.13,5596.02460734,Asia
2021-11-08 00:00:00,63309.12,67792.77,63309.12,67554.84,17810.96544067,Asia
2021-11-09 00:00:00,67554.13,68568.85,66261.79,66944.66,14996.62508818,Asia
2021-11-10 00:00:00,66938.76,69000.0,62800.0,64912.2,19030.24517744,Asia
2021-11-11 00:00:00,64912.2,65600.0,64133.78,64807.59,10365.62756559,Asia
2021-11-12 00:00:00,64807.73,65477.06,62300.0,64147.9,13658.626579,Asia
2021-11-13 00:00:00,64144.42,64990.0,63394.17,64400.01,5968.10354833,Asia
2021-11-14 00:00:00,64400.01,65525.0,63596.9,65505.02,6147.89204594,Asia
2021-11-15 00:00:00,65505.03,66339.9,63371.0,63624.59,10426.55522646,Asia
2021-11-16 00:00:00,63621.05,63624.6,58638.0,60107.98,24910.15267457,Asia
2021-11-17 00:00:00,60101.56,60824.38,58380.0,60351.51,21163.75196314,Asia
2021-11-18 00:00:00,60351.51,60977.21,56514.13,56898.0,26749.21203012,Asia
2021-11-19 00:00:00,56898.46,58412.12,55625.0,58122.16,18554.56064192,Asia
2021-11-20 00:00:00,58122.15,59900.0,57423.35,59760.76,7661.31211051,Asia
2021-11-21 00:00:00,59760.76,60070.0,58509.69,58671.21,6661.36635434,Asia
2021-11-22 00:00:00,58671.22,59526.51,55641.03,56280.81,15889.22078935,Asia
2021-11-23 00:00:00,56280.81,57886.03,55377.0,57566.85,14019.78167156,Asia
2021-11-24 00:00:00,57562.65,57607.97,55875.01,57162.66,12429.63475674,Asia
2021-11-25 00:00:00,57158.58,59445.99,57037.04,58987.27,10668.67680723,Asia
2021-11-26 00:00:00,58994.72,59194.0,53533.0,53757.67,25946.30174683,Asia
2021-11-27 00:00:00,53757.67,55316.67,53642.58,54759.05,7960.88324821,Asia
2021-11-28 00:00:00,54759.04,57490.0,53327.0,57317.17,8222.42493442,Asia
2021-11-29 00:00:00,57318.51,58908.27,56730.0,57838.06,13454.23335496,Asia
2021-11-30 00:00:00,57838.06,59249.77,55910.33,56987.97,18375.61995922,Asia
2021-12-01 00:00:00,56998.35,59118.84,56465.75,57226.5,16607.30872879,Asia
2021-12-02 00:00:00,57226.51,57423.69,55845.0,56521.46,12969.21952648,Asia
2021-12-03 00:00:00,56521.45,57670.68,51640.0,53638.04,19594.79415514,Asia
2021-12-04 00:00:00,53633.02,53876.09,42333.0,49241.12,39023.32978526,Asia
2021-12-05 00:00:00,49235.26,49783.0,47827.0,49484.22,21729.73235761,Asia
2021-12-06 00:00:00,49484.21,51105.0,47200.0,50529.56,23282.14260082,Asia
2021-12-07 00:00:00,50529.56,51995.0,50067.1,50625.48,14107.33216632,Asia
2021-12-08 00:00:00,50625.24,51250.0,48650.02,50519.68,13138.99183299,Asia
2021-12-09 00:00:00,50520.94,50844.86,47323.23,47568.43,16183.20522575,Asia
2021-12-10 00:00:00,47568.43,50148.49,46900.0,47170.94,15689.5742182,Asia
2021-12-11 00:00:00,47170.94,49517.18,46786.78,49407.75,11045.22374119,Asia
2021-12-12 00:00:00,49424.47,50828.13,48665.43,50089.64,10928.85898832,Asia
2021-12-13 00:00:00,50089.64,50218.42,45727.92,46727.89,20797.28834629,Asia
2021-12-14 00:00:00,46727.89,48686.91,46300.0,48367.43,17107.0342879,Asia
2021-12-15 00:00:00,48359.23,49500.0,46530.0,48884.78,21954.41657868,Asia
2021-12-16 00:00:00,48878.83,49459.39,47524.66,47634.22,12731.23681745,Asia
2021-12-17 00:00:00,47634.2,48000.0,45469.32,46166.5,18556.07900007,Asia
2021-12-18 00:00:00,46159.87,47368.73,45515.72,46859.46,8170.85303229,Asia
2021-12-19 00:00:00,46857.49,48351.92,46440.11,46687.19,9590.16965154,Asia
2021-12-20 00:00:00,46687.2,47548.93,45568.0,46926.07,16039.38510407,Asia
2021-12-21 00:00:00,46926.07,49339.31,46645.05,48914.7,15461.4105731,Asia
2021-12-22 00:00:00,48914.7,49595.0,48450.0,48608.62,10848.19695266,Asia
2021-12-23 00:00:00,48608.61,51397.82,48032.16,50842.2,16627.04627954,Asia
2021-12-24 00:00:00,50842.06,51878.6,50445.55,50851.38,11693.25369779,Asia
2021-12-25 00:00:00,50852.31,51171.68,50191.84,50428.31,5611.33071704,Asia
2021-12-26 00:00:00,50428.31,51295.33,49460.0,50801.79,6863.39473781,Asia
2021-12-27 00:00:00,50804.33,52100.0,50480.0,50717.77,11596.91468191,Asia
2021-12-28 00:00:00,50720.35,50720.35,47300.23,47543.09,23192.54483957,Asia
2021-12-29 00:00:00,47542.2,48149.58,46094.02,46471.24,20326.32142372,Asia
2021-12-30 00:00:00,46471.24,47926.15,45938.44,47122.08,27413.65364976,Asia
2021-12-31 00:00:00,47122.09,48574.7,45650.0,46211.24,19077.51415433,Asia
2022-01-01 00:00:00,46211.24,47967.12,46205.0,47733.43,9463.6617111,Asia
2022-01-02 00:00:00,47733.43,47990.0,46633.36,47299.07,6833.49845548,Asia
2022-01-03 00:00:00,47299.06,47583.33,45700.0,46459.56,11014.12295048,Asia
2022-01-04 00:00:00,46459.57,47532.89,45515.0,45814.61,16320.32712866,Asia
2022-01-05 00:00:00,45817.13,47076.55,42500.0,43436.04,25067.67476765,Asia
2022-01-06 00:00:00,43446.34,43794.5,42432.99,43083.76,21037.33758211,Asia
2022-01-07 00:00:00,43081.79,43144.72,40571.53,41565.18,26122.19990673,Asia
2022-01-08 00:00:00,41564.57,42318.97,40505.3,41684.84,15454.11315131,Asia
2022-01-09 00:00:00,41684.84,42831.12,41209.53,41876.52,11175.09503186,Asia
2022-01-10 00:00:00,41876.52,42250.0,39650.0,41824.07,25232.35739583,Asia
2022-01-11 00:00:00,41824.06,43130.0,41274.8,42753.44,19697.46613255,Asia
2022-01-12 00:00:00,42749.84,44342.83,42459.21,43920.37,16250.21469714,Asia
2022-01-13 00:00:00,43921.21,44453.22,42325.0,42581.65,14940.94533376,Asia
2022-01-14 00:00:00,42576.27,43473.98,41752.0,43090.72,13545.75086459,Asia
2022-01-15 00:00:00,43090.72,43819.39,42577.35,43098.2,6318.38550193,Asia
2022-01-16 00:00:00,43098.2,43497.24,42600.0,43104.34,6537.77957288,Asia
2022-01-17 00:00:00,43104.34,43200.0,41567.64,42218.01,10963.85191034,Asia
2022-01-18 00:00:00,42214.66,42692.71,41287.79,42369.74,13658.50365699,Asia
2022-01-19 00:00:00,42372.15,42586.03,41126.0,41674.27,15686.26287406,Asia
2022-01-20 00:00:00,41672.14,43511.99,40555.0,40670.97,17860.82318928,Asia
2022-01-21 00:00:00,40671.77,41127.79,35422.0,36456.94,50742.89616126,Asia
