time,open,high,low,close,volume,session,range,price_return,abs_return,ATR_14,efficiency,range_change,efficiency_change,volatility_spike,rolling_volatility_std,session_step,time_since_session_open,price_vs_session_open,prev_session,is_session_transition,prev_session_return,prev_session_efficiency,body_ratio,wick_top,wick_bottom,prev_high,prev_low,fakeout_flag,engulfing_flag,strong_close,prev_return,return,return_direction_match,rolling_return_sum_3,rolling_max_high,rolling_min_low,relative_to_local_extreme,distance_to_prev_high,distance_to_prev_low,touch_prev_session_high,touch_prev_session_low,is_range_boundary_test,equal_highs_lows_flag,trend_strength,volatility_normalized_return,body_wick_alignment_score,session_bias_score
2020-06-03,9521.53,9695.0,9385.22,9668.07,11446.72193696,Asia,309.78000000000065,146.53999999999905,146.53999999999905,492.85857142857145,0.6285373085875127,0.3201529557668464,0.3309485749416128,False,270.24861595081904,10,300,486.97999999999956,Asia,False,84876.14,1.0160660752243955,0.47304538704886934,26.93000000000029,136.3100000000013,10237.6,9270.0,False,False,True,-686.5,146.53999999999905,False,223.16999999999825,10428.0,9270.0,-759.9300000000003,-542.6000000000004,115.21999999999935,False,False,True,False,92.10585720041351,0.29732667441543453,False,74.38999999999942
2020-06-04,9668.06,9888.0,9450.0,9788.03,12540.42452226,Asia,438.0,119.97000000000116,119.97000000000116,469.2871428571429,0.9333304921446205,1.4139066434243628,1.4849245691430117,False,266.0625743943204,11,330,606.9400000000005,Asia,False,84876.14,1.0160660752243955,0.27390410958904376,99.96999999999935,218.0599999999995,9695.0,9385.22,False,True,False,146.53999999999905,119.97000000000116,True,-419.9899999999998,10428.0,9270.0,-639.9699999999993,193.0,64.78000000000065,True,False,True,False,111.97165914259121,0.2556430574031763,False,-139.99666666666658
2020-06-05,9791.96,9855.0,9585.44,9613.21,12495.89785858,Asia,269.5599999999995,-178.75,178.75,463.9814285714286,0.5809715290328727,0.6154337899543367,0.6224713902766723,False,270.5670637424707,12,360,432.119999999999,Asia,False,84876.14,1.0160660752243955,0.6631176732452899,63.04000000000087,27.769999999998618,9888.0,9450.0,False,False,True,119.97000000000116,-178.75,False,87.76000000000022,10428.0,9270.0,-814.7900000000009,-33.0,135.4400000000005,False,False,True,False,103.848660814626,-0.38525248855403693,False,29.253333333333405
2020-06-06,9613.42,9735.13,9526.03,9671.7,6501.31731671,Asia,209.09999999999854,58.280000000000655,58.280000000000655,462.93714285714276,0.4516811909052726,0.775708562101198,0.7774583922506044,False,285.11350351122366,13,390,490.6100000000006,Asia,False,84876.14,1.0160660752243955,0.27871831659493573,63.42999999999847,87.38999999999942,9855.0,9585.44,False,False,False,-178.75,58.280000000000655,False,-0.499999999998181,10237.6,9270.0,-756.2999999999993,-119.8700000000008,-59.409999999999854,False,True,True,False,26.32397980595958,0.12589182116671338,False,-0.16666666666606034
2020-06-07,9670.28,9822.0,9370.0,9750.12,11702.24296377,Asia,452.0,79.84000000000015,79.84000000000015,450.5421428571429,1.003235784190158,2.1616451458632384,2.2211148137017696,False,284.91070198689755,14,420,569.0300000000007,Asia,False,84876.14,1.0160660752243955,0.17663716814159325,71.8799999999992,300.28000000000065,9735.13,9526.03,False,True,True,58.280000000000655,79.84000000000015,True,-40.6299999999992,9888.0,9370.0,-487.47999999999956,86.8700000000008,-156.03000000000065,True,True,True,False,80.09834500974236,0.17720872789766012,False,-13.543333333333067
2020-06-08,9750.12,9815.0,9632.79,9781.51,8533.83614916,Asia,182.20999999999913,31.389999999999418,31.389999999999418,438.98071428571427,0.4150751822810289,0.4031194690265467,0.41373642051264153,False,293.6654090324946,15,450,600.4200000000001,Asia,False,84876.14,1.0160660752243955,0.1722737500685998,33.48999999999978,117.32999999999993,9822.0,9370.0,False,False,True,79.84000000000015,31.389999999999418,True,169.51000000000022,9888.0,9370.0,-106.48999999999978,-7.0,262.7900000000009,False,False,True,False,13.029209971801256,0.07150655821196047,False,56.50333333333341
2020-06-09,9781.51,9886.0,9567.33,9779.41,10329.87714811,Asia,318.6700000000001,-2.100000000000364,2.100000000000364,438.6885714285714,0.7264150943396229,1.7489160858350343,1.7500807693383114,False,297.11708181568224,16,480,598.3199999999997,Asia,False,84876.14,1.0160660752243955,0.006589889227101275,104.48999999999978,212.07999999999993,9815.0,9632.79,True,False,False,31.389999999999418,-2.100000000000364,False,109.1299999999992,9886.0,9370.0,-108.59000000000015,71.0,-65.46000000000095,True,True,True,False,1.5254716981134724,-0.004786995004592437,False,36.3766666666664
2020-06-10,9779.7,10018.67,9690.0,9894.04,13362.89486944,Asia,328.6700000000001,114.34000000000015,114.34000000000015,432.2692857142856,0.7603362322097506,1.031380424890953,1.046696631353682,False,297.43750854591315,17,510,712.9500000000007,Asia,False,84876.14,1.0160660752243955,0.34788693826634653,124.6299999999992,89.70000000000073,9886.0,9567.33,False,False,False,-2.100000000000364,114.34000000000015,False,143.6299999999992,10018.67,9370.0,8.040000000000873,132.67000000000007,122.67000000000007,True,False,True,False,86.93684479086299,0.26451104387642005,False,47.8766666666664
2020-06-11,9894.35,9973.25,9050.0,9268.16,26779.8793933,Asia,923.25,-626.1900000000005,626.1900000000005,461.57285714285706,2.000225935543375,2.809048589770894,2.630712375405493,True,279.8676397156344,18,540,87.06999999999971,Asia,False,84876.14,1.0160660752243955,0.6782453290008129,78.89999999999964,218.15999999999985,10018.67,9690.0,False,False,False,114.34000000000015,-626.1900000000005,False,-513.9500000000007,10018.67,9050.0,-750.5100000000002,-45.42000000000007,-640.0,False,True,True,False,1252.5214785779071,-1.3566438977285753,False,-171.31666666666692
2020-06-12,9268.16,9552.87,9227.0,9464.17,10992.51647836,Asia,325.8700000000008,196.01000000000022,196.01000000000022,464.91999999999996,0.7009162866729778,0.352959653398322,0.350418557332909,False,210.361154549345,19,570,283.0799999999999,Asia,False,84876.14,1.0160660752243955,0.6014975296897528,88.70000000000073,41.159999999999854,9973.25,9050.0,False,False,False,-626.1900000000005,196.01000000000022,False,-315.84000000000015,10018.67,9050.0,-554.5,-420.3799999999992,177.0,False,False,True,False,137.38660135077052,0.4215994149531107,False,-105.28000000000004
2020-06-13,9464.71,9494.45,9346.0,9475.0,4647.84710207,Asia,148.45000000000073,10.290000000000873,10.290000000000873,444.2685714285714,0.3341447258415132,0.4555497591063932,0.4767255836322335,False,221.85186913794539,20,600,293.90999999999985,Asia,False,84876.14,1.0160660752243955,0.06931626810374418,19.450000000000728,118.70999999999913,9552.87,9227.0,False,False,True,196.01000000000022,10.290000000000873,True,-419.8899999999994,10018.67,9050.0,-543.6700000000001,-58.42000000000007,119.0,False,False,True,False,3.438349228909463,0.023161665401882425,False,-139.96333333333314
2020-06-14,9475.0,9481.0,9240.0,9325.0,4829.79726322,Asia,241.0,-150.0,150.0,437.4814285714286,0.5508805271733984,1.6234422364432388,1.6486285270134242,False,222.8587241978899,21,630,143.90999999999985,Asia,False,84876.14,1.0160660752243955,0.6224066390041494,6.0,85.0,9494.45,9346.0,False,False,False,10.290000000000873,-150.0,False,56.30000000000109,10018.67,9050.0,-693.6700000000001,-13.450000000000728,-106.0,False,True,True,False,82.63207907600976,-0.34287169741082885,False,18.76666666666703
2020-06-15,9328.63,9499.0,8895.01,9432.53,18589.28586581,Asia,603.9899999999998,103.90000000000146,103.90000000000146,408.4392857142857,1.478775478082946,2.506182572614107,2.684385098290973,False,235.84841730088706,22,660,251.4400000000005,Asia,False,84876.14,1.0160660752243955,0.17202271560787677,66.46999999999935,433.619999999999,9481.0,9240.0,True,False,True,-150.0,103.90000000000146,False,-35.80999999999767,9973.25,8895.01,-586.1399999999994,18.0,-344.9899999999998,True,True,True,False,153.64477217282024,0.2543829735141646,False,-11.936666666665891
2020-06-16,9432.57,9592.04,9381.0,9526.25,10345.29526997,Asia,211.04000000000087,93.68000000000029,93.68000000000029,354.3992857142857,0.5954865275042904,0.34940975843971084,0.4026889384697309,False,235.69907680251,23,690,345.15999999999985,Asia,False,84876.14,1.0160660752243955,0.44389689158453327,65.79000000000087,51.56999999999971,9499.0,8895.01,False,False,False,103.90000000000146,93.68000000000029,True,47.580000000001746,9592.04,8895.01,-447.0,93.04000000000087,485.9899999999998,True,False,True,False,55.7851778966021,0.2643346185396222,False,15.860000000000582
2020-06-17,9526.25,9558.48,9227.03,9457.51,9004.02249122,Asia,331.4499999999989,-68.73999999999978,68.73999999999978,355.94714285714275,0.9311775825463624,1.57055534495829,1.5637256924165315,False,234.31764575274963,24,720,276.4200000000001,Asia,False,84876.14,1.0160660752243955,0.2073917634635692,32.22999999999956,230.47999999999956,9592.04,9381.0,False,False,False,93.68000000000029,-68.73999999999978,False,128.84000000000196,9592.04,8895.01,-134.53000000000065,-33.56000000000131,-153.96999999999935,False,True,True,False,64.00914702423675,-0.19311856094203336,False,42.94666666666732
2020-06-18,9457.51,9482.66,9267.18,9376.14,6300.5664912,Asia,215.47999999999956,-81.3700000000008,81.3700000000008,340.052857142857,0.6336661947512351,0.6501131392366881,0.6804998387294031,False,231.71144426012074,25,750,195.04999999999927,Asia,False,84876.14,1.0160660752243955,0.37762205309077856,25.149999999999636,108.95999999999913,9558.48,9227.03,False,False,False,-68.73999999999978,-81.3700000000008,True,-56.43000000000029,9592.04,8895.01,-215.90000000000146,-75.81999999999971,40.149999999999636,False,False,True,False,51.561418266908504,-0.23928632943618253,False,-18.810000000000098
2020-06-19,9376.14,9430.0,9229.0,9301.91,7871.9637482,Asia,201.0,-74.22999999999956,74.22999999999956,335.15571428571417,0.5997212383156658,0.9328011880452961,0.9464308547359144,False,237.23558881415732,26,780,120.81999999999971,Asia,False,84876.14,1.0160660752243955,0.3693034825870625,53.86000000000058,72.90999999999985,9482.66,9267.18,False,False,False,-81.3700000000008,-74.22999999999956,True,-224.34000000000015,9592.04,8895.01,-290.130000000001,-52.659999999999854,-38.18000000000029,False,True,True,False,44.51730752017161,-0.22147914189140105,False,-74.78000000000004
2020-06-20,9300.42,9391.71,9161.0,9355.74,6947.44116254,Asia,230.70999999999913,55.31999999999971,55.31999999999971,336.6992857142856,0.6852108388366874,1.1478109452736276,1.142548896152355,False,240.35476530421525,27,810,174.64999999999964,Asia,False,84876.14,1.0160660752243955,0.23978154392960824,35.969999999999345,139.42000000000007,9430.0,9229.0,False,False,True,-74.22999999999956,55.31999999999971,False,-100.28000000000065,9592.04,9161.0,-236.3000000000011,-38.29000000000087,-68.0,False,True,True,False,37.90586360444535,0.16430091285356288,False,-33.42666666666688
2020-06-21,9355.74,9419.35,9273.0,9286.14,3088.66849893,Asia,146.35000000000036,-69.60000000000036,69.60000000000036,314.8671428571428,0.46479921236621463,0.6343461488448742,0.678330210239121,False,134.12497034896614,28,840,105.04999999999927,Asia,False,84876.14,1.0160660752243955,0.47557225828493466,63.61000000000058,13.139999999999418,9391.71,9161.0,True,False,True,55.31999999999971,-69.60000000000036,False,-88.51000000000022,9558.48,9161.0,-305.90000000000146,27.640000000001237,112.0,True,False,True,False,32.35002518068871,-0.22104561107405962,False,-29.503333333333405
2020-06-22,9286.14,9792.0,9267.58,9690.74,11775.73858785,Asia,524.4200000000001,404.60000000000036,404.60000000000036,339.3107142857143,1.5455450651004663,3.583327639221037,3.325188649163918,False,156.824348623264,29,870,509.64999999999964,Asia,False,84876.14,1.0160660752243955,0.7715190114793492,101.26000000000022,18.55999999999949,9419.35,9273.0,False,False,True,-69.60000000000036,404.60000000000036,False,390.3199999999997,9792.0,9161.0,132.26000000000022,372.64999999999964,-5.420000000000073,True,True,True,False,625.3275333396492,1.1924174008230983,False,130.10666666666657
2020-06-23,9690.67,9724.53,9572.22,9623.56,7978.96265893,Asia,152.3100000000013,-67.11000000000058,67.11000000000058,327.42785714285725,0.46517117183938395,0.2904351474009406,0.30097548259399737,False,156.45415638454583,30,900,442.46999999999935,Asia,False,84876.14,1.0160660752243955,0.4406145361433918,33.86000000000058,51.340000000000146,9792.0,9267.58,False,True,False,404.60000000000036,-67.11000000000058,False,267.8899999999994,9792.0,9161.0,-168.4400000000005,-67.46999999999935,304.6399999999994,False,False,True,False,31.217637342141327,-0.20496118010728817,False,89.29666666666647
2020-06-24,9623.56,9663.38,9195.0,9285.91,13410.75869027,Asia,468.3799999999992,-337.64999999999964,337.64999999999964,337.4071428571429,1.388174524207716,3.0751756286520595,2.9842230306718793,False,165.48606735915834,31,930,104.81999999999971,Asia,False,84876.14,1.0160660752243955,0.7208890217344895,39.81999999999971,90.90999999999985,9724.53,9572.22,False,False,True,-67.11000000000058,-337.64999999999964,True,-0.15999999999985448,9792.0,9161.0,-506.09000000000015,-61.150000000001455,-377.21999999999935,False,True,True,False,468.71712809873475,-1.000719774752841,False,-0.05333333333328483
2020-06-25,9285.94,9335.0,8979.07,9243.51,13529.05626726,Asia,355.9300000000003,-42.43000000000029,42.43000000000029,296.8842857142858,1.1988846063160739,0.7599171612793051,0.8636411239432037,False,131.34309794918346,32,960,62.42000000000007,Asia,False,84876.14,1.0160660752243955,0.11920883319753957,49.05999999999949,264.4400000000005,9663.38,9195.0,False,False,False,-337.64999999999964,-42.43000000000029,True,-447.1900000000005,9792.0,8979.07,-548.4899999999998,-328.3799999999992,-215.9300000000003,False,True,True,False,50.86867384599136,-0.14291763505743071,False,-149.0633333333335
2020-06-26,9242.98,9291.73,9027.62,9155.42,10765.38732963,Asia,264.10999999999876,-87.55999999999949,87.55999999999949,292.4728571428571,0.9030239680361019,0.742027926839543,0.7532200874702271,False,129.1342933366481,33,990,-25.670000000000073,Asia,False,84876.14,1.0160660752243955,0.3315285297792583,48.75,127.79999999999927,9335.0,8979.07,False,False,False,-42.43000000000029,-87.55999999999949,True,-467.6399999999994,9792.0,8979.07,-636.5799999999999,-43.27000000000044,48.55000000000109,False,False,True,False,79.06877864124061,-0.29937820847844077,False,-155.8799999999998
2020-06-27,9155.42,9188.14,8815.01,9002.46,8507.26840968,Asia,373.1299999999992,-152.96000000000095,152.96000000000095,308.5214285714284,1.2094135623827917,1.4127825527242472,1.3392928706123122,False,131.31047032806524,34,1020,-178.63000000000102,Asia,False,84876.14,1.0160660752243955,0.4099375552756446,32.719999999999345,187.4499999999989,9291.73,9027.62,False,False,False,-87.55999999999949,-152.96000000000095,True,-282.9500000000007,9724.53,8815.01,-789.5400000000009,-103.59000000000015,-212.61000000000058,False,True,True,False,184.99189850207296,-0.4957840390804099,False,-94.3166666666669
2020-06-28,9002.38,9189.0,8931.77,9113.24,5537.7575057,Asia,257.22999999999956,110.86000000000058,110.86000000000058,309.6807142857141,0.8306297038655012,0.6893843968590039,0.6868036953620654,False,129.21239870418322,35,1050,-67.85000000000036,Asia,False,84876.14,1.0160660752243955,0.4309761691871118,75.76000000000022,70.60999999999876,9188.14,8815.01,True,False,False,-152.96000000000095,110.86000000000058,False,-129.65999999999985,9663.38,8815.01,-611.2900000000009,0.8600000000005821,116.76000000000022,True,False,True,False,92.08360897052994,0.3579816077849788,False,-43.21999999999995
2020-06-29,9113.23,9236.75,9014.0,9184.45,8769.83885393,Asia,222.75,71.22000000000116,71.22000000000116,282.4492857142855,0.7886371510435507,0.865956536951368,0.9494449179622042,False,127.58301112957325,36,1080,3.360000000000582,Asia,False,84876.14,1.0160660752243955,0.31973063973064497,52.29999999999927,99.22999999999956,9189.0,8931.77,True,True,False,110.86000000000058,71.22000000000116,True,29.1200000000008,9335.0,8815.01,-478.9299999999985,47.75,82.22999999999956,True,False,True,False,56.1667378973226,0.25215146081850776,False,9.706666666666933
2020-06-30,9188.79,9201.0,9059.6,9136.2,6820.86740899,Asia,141.39999999999964,-52.590000000000146,52.590000000000146,277.47499999999974,0.5095954590503641,0.6347923681256998,0.6461722712099608,False,135.79742130181316,37,1110,-44.88999999999942,Asia,False,84876.14,1.0160660752243955,0.37192362093352394,12.209999999999127,76.60000000000036,9236.75,9014.0,False,False,False,71.22000000000116,-52.590000000000146,False,129.4900000000016,9291.73,8815.01,-198.79999999999927,-35.75,45.600000000000364,False,False,True,False,26.79962519145872,-0.18953058834129272,False,43.16333333333387
2020-07-01,9135.91,9297.2,9088.0,9239.97,7550.15999655,Asia,209.20000000000073,104.05999999999949,104.05999999999949,268.74285714285696,0.7784392940676197,1.4794908062234884,1.5275632469689755,False,129.69674725639348,38,1140,58.8799999999992,Asia,False,84876.14,1.0160660752243955,0.49741873804970904,57.23000000000138,47.909999999999854,9201.0,9059.6,False,True,False,-52.590000000000146,104.05999999999949,False,122.69000000000051,9297.2,8815.01,-51.76000000000022,96.20000000000073,28.399999999999636,True,False,True,False,81.00439294067611,0.3872102913034217,False,40.89666666666684
2020-07-02,9239.41,9265.0,8938.0,9091.53,11829.15210258,Asia,327.0,-147.8799999999992,147.8799999999992,276.7085714285713,1.1817487196431526,1.5630975143403387,1.5181000350947074,False,103.61728858319563,39,1170,-89.55999999999949,Asia,False,84876.14,1.0160660752243955,0.45223241590213825,25.590000000000146,153.53000000000065,9297.2,9088.0,False,False,False,104.05999999999949,-147.8799999999992,False,-96.40999999999985,9297.2,8931.77,-205.67000000000007,-32.20000000000073,-150.0,False,True,True,False,174.75700066082848,-0.5344250784734815,False,-32.13666666666662
2020-07-03,9091.98,9126.12,9036.74,9063.87,7738.46972112,Asia,89.38000000000102,-28.109999999998763,28.109999999998763,268.7357142857142,0.332594423623851,0.2733333333333364,0.28144259274025957,False,113.48257628865768,40,1200,-117.21999999999935,Asia,False,84876.14,1.0160660752243955,0.3144998881181298,34.14000000000124,27.13000000000102,9265.0,8938.0,False,False,False,-147.8799999999992,-28.109999999998763,True,-71.92999999999847,9297.2,8938.0,-233.32999999999993,-138.8799999999992,98.73999999999978,False,False,True,False,9.34922924806604,-0.10460090901841501,False,-23.97666666666616
2020-07-04,9059.73,9195.84,9039.84,9138.51,5300.78823324,Asia,156.0,78.78000000000065,78.78000000000065,263.3992857142857,0.5922567313611329,1.7453569031102956,1.7807175625738934,False,94.46902844024791,41,1230,-42.57999999999993,Asia,False,84876.14,1.0160660752243955,0.5050000000000042,57.32999999999993,19.889999999999418,9126.12,9036.74,False,True,False,-28.109999999998763,78.78000000000065,False,-97.20999999999731,9297.2,8938.0,-158.6900000000005,69.71999999999935,3.100000000000364,True,False,True,False,46.657985296630436,0.2990896493373746,False,-32.403333333332434
2020-07-05,9138.51,9145.0,8905.84,9074.39,4626.05651048,Asia,239.15999999999985,-64.1200000000008,64.1200000000008,270.0285714285714,0.8856840545973966,1.5330769230769221,1.4954394060864533,False,85.26208838373282,42,1260,-106.70000000000073,Asia,False,84876.14,1.0160660752243955,0.26810503428667354,6.489999999999782,168.54999999999927,9195.84,9039.84,False,False,False,78.78000000000065,-64.1200000000008,False,-13.449999999998909,9297.2,8905.84,-222.8100000000013,-50.840000000000146,-134.0,False,True,True,False,56.79006158078578,-0.23745635382499505,False,-4.483333333332969
2020-07-06,9074.37,9375.9,9061.59,9343.31,9959.28200198,Asia,314.3099999999995,268.9399999999987,268.9399999999987,255.0207142857142,1.2324881172117654,1.3142247867536363,1.3915663388249828,False,89.02341704418077,43,1290,162.21999999999935,Asia,False,84876.14,1.0160660752243955,0.8556520632496551,32.590000000000146,12.780000000000655,9145.0,8905.84,False,True,True,-64.1200000000008,268.9399999999987,False,283.59999999999854,9375.9,8905.84,46.10999999999876,230.89999999999964,155.75,True,False,True,False,331.4653542429306,1.0545810004229301,False,94.53333333333285
2020-07-07,9343.31,9379.34,9201.57,9253.94,6326.83865418,Asia,177.77000000000044,-89.36999999999898,89.36999999999898,256.8392857142856,0.6921448932767871,0.565588113645766,0.5615834210577327,False,75.20838487532818,44,1320,72.85000000000036,Asia,False,84876.14,1.0160660752243955,0.5027282443606839,36.030000000000655,52.3700000000008,9375.9,9061.59,True,False,False,268.9399999999987,-89.36999999999898,False,115.44999999999891,9379.34,8905.84,-121.95999999999913,3.4400000000005093,139.97999999999956,True,False,True,False,61.856989112145754,-0.347960787040252,False,38.48333333333297
2020-07-08,9253.94,9475.0,9232.2,9435.28,10329.07852468,Asia,242.79999999999927,181.34000000000015,181.34000000000015,240.72642857142844,1.0086138087989602,1.3658097541767378,1.4572292862321503,False,74.40859882358237,45,1350,254.1900000000005,Asia,False,84876.14,1.0160660752243955,0.7468698517298216,39.719999999999345,21.73999999999978,9379.34,9201.57,False,False,True,-89.36999999999898,181.34000000000015,False,360.90999999999985,9475.0,8905.84,55.94000000000051,95.65999999999985,30.63000000000102,True,False,True,False,182.90202808760358,0.75330324583033,False,120.30333333333328
2020-07-09,9435.28,9446.62,9154.79,9236.95,8450.14110132,Asia,291.8299999999999,-198.32999999999993,198.32999999999993,236.147857142857,1.235793555490356,1.2019357495881418,1.225239576049348,False,78.60802591904228,46,1380,55.86000000000058,Asia,False,84876.14,1.0160660752243955,0.6796079909536373,11.340000000000146,82.15999999999985,9475.0,9232.2,False,False,False,181.34000000000015,-198.32999999999993,False,-106.35999999999876,9475.0,8905.84,-238.04999999999927,-28.3799999999992,-77.40999999999985,False,True,True,False,245.09493586040224,-0.8398551754802532,False,-35.45333333333292
2020-07-10,9236.95,9322.23,9118.0,9291.05,6892.47061091,Asia,204.22999999999956,54.099999999998545,54.099999999998545,231.8707142857142,0.8807925598932888,0.699825240722337,0.7127343851083566,False,74.10883779954945,47,1410,109.95999999999913,Asia,False,84876.14,1.0160660752243955,0.2648974195759617,31.18000000000029,118.95000000000073,9446.62,9154.79,False,False,True,-198.32999999999993,54.099999999998545,False,37.10999999999876,9475.0,9061.59,-183.95000000000073,-124.39000000000124,-36.79000000000087,False,True,True,False,47.65087749022564,0.23331967629743788,False,12.369999999999587
2020-07-11,9291.04,9303.04,9182.35,9235.0,3369.21728725,Asia,120.69000000000051,-56.04000000000087,56.04000000000087,213.83928571428572,0.5643958246346579,0.5909513783479448,0.6407817803354703,False,81.17631839260571,48,1440,53.909999999999854,Asia,False,84876.14,1.0160660752243955,0.4643301019139998,12.0,52.649999999999636,9322.23,9118.0,False,False,False,54.099999999998545,-56.04000000000087,False,-200.27000000000226,9475.0,9118.0,-240.0,-19.18999999999869,64.35000000000036,False,False,True,False,31.62874201252672,-0.26206597077244664,False,-66.75666666666741
