,range,range,ATR_14,ATR_14,return,return,abs_return,abs_return,efficiency
,mean,max,mean,max,mean,std,mean,std,mean
session,,,,,,,,,
Asia,384.4765808454305,7083.759999999995,406.00438327398894,3550.54,3.28931890806171,310.13940754472253,180.66012325390304,252.1035749103745,0.9665422639827732
Asia + London Overlap,325.45383351588174,7736.8399999999965,407.2372289156627,3027.849285714285,-7.409236035049262,272.9917519433134,155.33270810514784,224.59864106357065,0.805531054084357
London,300.7233242059146,8275.86,368.7132846972305,2393.1392857142855,3.2526738773275183,250.4901820717675,140.53721111719608,207.37044263064638,0.8187997488423244
London + NY Overlap,328.74004016064254,4591.43,344.4072449538413,2263.8214285714243,5.961772544724301,268.841401363328,153.4592497261774,220.81034221673875,0.9669485668124391
New York,423.7205516014236,7442.230000000003,341.20202729654693,2529.5714285714284,2.3788310977279563,347.62598656683673,199.8017957842869,284.4701455269141,1.2539742114807002
Other,430.3335801117075,6783.3399999999965,373.68770600935596,3151.238571428571,0.7128759172050976,347.3392394815833,200.87424926076005,283.35520459013327,1.1626533218699666
