open,high,low,close,volume,hour,minute,weekday,month,range,price_return,abs_return,ATR_14,efficiency,range_change,efficiency_change,volatility_spike,rolling_volatility_std,session,session_step,time_since_session_open,price_vs_session_open,prev_session,is_session_transition,prev_session_return,prev_session_efficiency,body_ratio,wick_top,wick_bottom,prev_high,prev_low,fakeout_flag,engulfing_flag,strong_close,prev_return,return_direction_match,rolling_return_sum_3,rolling_max_high,rolling_min_low,relative_to_local_extreme,distance_to_prev_high,distance_to_prev_low,touch_prev_session_high,touch_prev_session_low,is_range_boundary_test,equal_highs_lows_flag,return,trend_strength,volatility_normalized_return,body_wick_alignment_score,session_bias_score,dist_to_support,dist_to_resistance,in_support_zone,in_resistance_zone,range_bot,range_top,fake_break_high,fake_break_low,bait_trap_pattern,time_to_support
3794.05,3794.78,3723.23,3731.29,14897.26321975,0,30,4,9,71.55000000000018,-62.76000000000022,62.76000000000022,26.42000000000004,2.708175624526876,3.384578997161735,3.0752928229861447,True,16.521981183327927,Asia,6889,206670,3534.65,Asia,False,1646.65,0.9251772000090536,0.8771488469601685,0.7300000000000182,8.059999999999945,3806.32,3785.18,False,False,True,5.5300000000002,False,-51.79000000000042,3812.91,3723.23,-99.73000000000002,-11.539999999999964,-61.94999999999982,False,True,True,False,-62.76000000000022,169.96510219530734,-2.375473126419384,False,-20.26333333333333,0.0017296767766589237,0.004398161107313908,False,False,3729.6811428571427,3739.0775,True,True,True,0.0
3890.53,3960.65,3877.65,3941.11,10194.28525842,9,0,4,9,83.0,50.57999999999993,50.57999999999993,32.77000000000002,2.532804394263044,0.8295022986208241,0.7378878396838241,True,30.20698660906164,London,4922,147660,3735.38,London,False,1635.95,1.0909018480662835,0.6093975903614449,19.539999999999964,12.88000000000011,3898.03,3797.97,False,False,False,88.51000000000022,True,144.4000000000001,3960.65,3781.0,43.07999999999993,62.61999999999989,79.68000000000029,True,False,True,False,50.57999999999993,128.10924626182458,1.5434848947207782,False,48.13333333333336,0.0024753915061109916,0.0015003398690502652,False,False,3934.2106249999997,3941.4379999999996,True,True,True,2.0
3966.71,3981.0,3950.0,3959.44,7502.39134098,10,0,4,9,31.0,-7.269999999999982,7.269999999999982,34.96928571428576,0.8864922278734387,0.8414766558089001,0.8239620059678299,False,29.37560372902104,London,4924,147720,3753.71,London,False,1635.95,1.0909018480662835,0.2345161290322574,14.289999999999964,9.440000000000056,3973.38,3936.54,True,False,False,25.329999999999927,False,68.63999999999987,3981.0,3790.34,-13.940000000000056,7.619999999999891,13.460000000000036,True,False,True,False,-7.269999999999982,6.444798496639884,-0.2078967256980607,False,22.87999999999996,0.0040133527421400556,0.0024961955707702255,False,False,3934.2106249999997,3966.6012499999997,True,True,True,0.0
3959.4,3984.82,3929.32,3951.89,8120.30777106,10,30,4,9,55.5,-7.510000000000218,7.510000000000218,36.24428571428575,1.531275866146386,1.7903225806451613,1.7273426861504315,False,29.02053671300969,London,4925,147750,3746.16,London,False,1635.95,1.0909018480662835,0.1353153153153192,25.42000000000008,22.56999999999971,3981.0,3950.0,True,False,False,-7.269999999999982,True,10.549999999999727,3984.82,3797.97,-29.110000000000127,3.820000000000164,-20.67999999999984,True,True,True,False,-7.510000000000218,11.499881754759691,-0.2072050766623368,False,3.516666666666571,0.00124310197550736,0.0015390329149250054,False,False,3934.2106249999997,3966.6012499999997,True,True,True,0.0
3941.9,3984.0,3941.9,3951.26,7456.02941956,12,30,4,9,42.09999999999991,9.360000000000127,9.360000000000127,39.0578571428572,1.077888114701629,1.2418879056047138,1.1876755387738505,False,26.95063225397364,London,4929,147870,3745.53,London,False,1635.95,1.0909018480662835,0.2223277909738752,32.73999999999978,0.0,3960.9,3927.0,True,False,False,-12.360000000000127,False,2.4899999999997817,3984.82,3922.56,-33.559999999999945,23.09999999999991,14.900000000000093,True,False,True,False,9.360000000000127,10.089032753607386,0.2396444834586082,False,0.8299999999999225,0.001954489917529614,0.0017444971499494043,False,False,3934.2106249999997,3966.6012499999997,True,True,True,11.0
3944.06,3968.78,3942.14,3965.24,10812.56936135,13,30,4,9,26.640000000000327,21.17999999999984,21.17999999999984,39.3078571428572,0.6777270992713271,1.2938319572608417,1.2805717725668482,False,19.20372371298,London + NY Overlap,1969,59070,3754.59,London + NY Overlap,False,1639.01,1.2947617514833134,0.7950450450450292,3.5400000000004184,1.9200000000000728,3964.99,3944.4,False,True,True,-6.860000000000127,False,23.67999999999984,3984.0,3927.0,-18.76000000000022,3.7900000000004175,-2.2600000000002183,True,True,True,False,21.17999999999984,14.354259962566598,0.5388235721684091,False,-11.81666666666691,0.0020154932604809802,0.0005492737642838416,False,True,3934.2106249999997,3966.6012499999997,True,True,True,9.0
3993.32,4030.35,3947.71,3980.56,19250.56273825,14,30,4,9,82.63999999999987,-12.760000000000218,12.760000000000218,44.54642857142861,1.8551431091156847,2.351066856330005,2.1354691436489945,False,19.138204635406403,London + NY Overlap,1971,59130,3769.91,London + NY Overlap,False,1639.01,1.2947617514833134,0.1544046466602158,37.02999999999975,32.84999999999991,3993.92,3958.77,True,False,False,28.070000000000164,False,36.48999999999978,4030.35,3941.9,-13.360000000000127,36.42999999999984,-11.059999999999944,True,True,True,False,-12.760000000000218,23.67162607231655,-0.2864427162671416,False,12.16333333333326,0.0034312791781452544,0.002344163848884307,False,False,3934.2106249999997,3990.9622222222224,True,True,True,7.0
3980.47,3980.47,3954.86,3964.66,5208.832622739999,17,30,4,9,25.60999999999968,-15.809999999999944,15.809999999999944,30.50928571428576,0.8394165710673447,1.780945757997182,1.9055740180270004,False,19.53602609425912,New York,4925,147750,3768.29,New York,False,1643.9899999999998,1.0198855106077152,0.6173369777430748,0.0,9.799999999999727,3983.58,3969.2,False,False,False,8.480000000000018,False,-4.539999999999964,3985.0,3954.16,-20.340000000000146,-3.110000000000128,-14.33999999999969,False,True,True,False,-15.809999999999944,13.271175988574674,-0.5182028890501695,False,-1.5133333333333203,0.0052486704369063665,0.0026289956251152875,False,False,3934.2106249999997,3966.6012499999997,True,True,True,1.0
3945.17,3945.37,3908.4,3910.52,5385.02031131,20,0,4,9,36.9699999999998,-34.65000000000009,34.65000000000009,28.61500000000001,1.2919797309103542,1.9887036040881927,1.9073901944504783,False,7.0223298602871935,Other,3939,118170,3714.72,New York,True,1643.9899999999998,1.0198855106077152,0.9372464160129912,0.1999999999998181,2.119999999999891,3954.06,3935.47,False,False,True,-3.7800000000002,True,-43.04000000000042,3965.6,3908.4,-69.94999999999982,-8.690000000000055,-27.06999999999971,False,True,True,False,-34.65000000000009,44.76709767604389,-1.210903372357158,False,-17.54666666666678,0.0036117920560847483,0.0009976054424806998,False,True,3894.3344736842105,3917.4500000000003,True,True,True,3.0
3910.3,3923.45,3906.8,3916.31,3977.27022161,20,30,4,9,16.649999999999636,6.009999999999764,6.009999999999764,27.90142857142853,0.5967436383185583,0.4503651609412963,0.4618831271432416,False,7.318386965567776,Other,3940,118200,3720.51,Other,False,1647.18,0.9264105004892984,0.3609609609609546,7.139999999999873,3.5,3945.37,3908.4,False,False,False,-34.65000000000009,False,-32.42000000000053,3963.0,3906.8,-49.28999999999997,-21.92000000000008,-1.599999999999909,False,True,True,False,6.009999999999764,3.586429266294394,0.2154011571348031,False,-7.733333333333579,0.003200938799690919,0.0015316085719025245,False,False,3894.3344736842105,3917.4500000000003,True,True,True,2.0
3916.29,3941.83,3914.5,3927.44,3378.57133218,21,0,4,9,27.329999999999927,11.150000000000093,11.150000000000093,27.34285714285709,0.9995297805642626,1.6414414414414729,1.674973500145947,False,7.440403513550827,Other,3941,118230,3731.64,Other,False,1647.18,0.9264105004892984,0.4079765825100666,14.389999999999873,1.7899999999999636,3923.45,3906.8,False,True,False,6.009999999999764,True,-17.490000000000236,3954.06,3906.8,-35.559999999999945,18.38000000000011,7.699999999999818,True,False,True,False,11.150000000000093,11.144757053291618,0.4077847439916446,False,-5.830000000000081,0.005010058402757658,9.945608683944291e-05,False,True,3894.3344736842105,3941.4379999999996,True,True,True,1.0
3935.58,3936.57,3865.0,3893.25,7995.85830435,22,0,4,9,71.57000000000016,-42.32999999999993,42.32999999999993,26.254999999999978,2.7259569605789458,3.479338842975187,3.0359614416503824,True,16.3662664241631,Other,3943,118290,3697.45,Other,False,1647.18,0.9264105004892984,0.5914489311163872,0.9900000000002364,28.25,3941.15,3920.58,False,False,False,7.739999999999782,False,-23.44000000000005,3945.37,3865.0,-60.809999999999945,-4.579999999999927,-55.57999999999993,False,True,True,False,-42.32999999999993,115.38975814130656,-1.6122643306036932,False,-7.813333333333354,0.0007949690737640347,0.0012350822212602315,True,False,3868.075,3895.7114814814813,True,True,True,0.0
3907.73,3943.79,3903.97,3940.06,4755.62575192,23,30,4,9,39.82000000000016,32.32999999999993,32.32999999999993,30.186428571428515,1.319135846288548,1.1267685342388374,1.0716045746226388,False,16.106993788069637,Other,3946,118380,3744.26,Other,False,1647.18,0.9264105004892984,0.8119035660472073,3.730000000000018,3.7600000000002174,3915.24,3879.9,False,False,True,19.65000000000009,True,46.309999999999945,3943.79,3865.0,-1.7699999999999818,28.550000000000185,24.06999999999971,True,False,True,False,32.32999999999993,42.64766191050866,1.071011097702373,False,15.436666666666644,0.002474242102444193,0.0005967365210363113,False,True,3934.2106249999997,3941.4379999999996,True,True,True,0.0
3940.06,3970.0,3915.0,3957.51,8085.91368897,0,0,5,9,55.0,17.450000000000273,17.450000000000273,33.08785714285708,1.6622412192647311,1.381215469613254,1.260098589498213,False,17.245972669970218,Asia,6902,207060,3760.87,Other,True,1647.18,0.9264105004892984,0.3172727272727322,12.489999999999782,25.059999999999945,3943.79,3903.97,False,False,False,32.32999999999993,True,69.43000000000029,3970.0,3865.0,13.720000000000256,26.21000000000004,11.0300000000002,True,False,True,False,17.450000000000273,29.00610927617001,0.5273838050212729,False,3.893333333333416,0.004882968104942198,0.000856841861782878,False,True,3934.2106249999997,3966.6012499999997,True,True,True,1.0
3942.84,3954.44,3920.56,3927.17,4335.24886497,1,0,5,9,33.88000000000011,-15.670000000000073,15.670000000000073,34.092142857142825,0.9937773680571602,1.6026490066225314,1.5404287923026925,False,16.991981638408962,Asia,6904,207120,3730.53,Asia,False,1646.65,0.9251772000090536,0.4625147579693041,11.599999999999907,6.610000000000127,3960.96,3939.82,False,False,True,-14.8100000000004,True,-13.0300000000002,3970.0,3879.9,-42.82999999999993,-6.519999999999982,-19.26000000000022,False,True,True,False,-15.670000000000073,15.572491357455773,-0.4596366988623294,False,-4.343333333333415,0.0034697239932342883,0.003065911906320217,False,False,3894.3344736842105,3941.4379999999996,True,True,True,7.0
3943.91,3943.98,3919.71,3921.16,3223.53286114,3,0,5,9,24.269999999999985,-22.75,22.75,33.57142857142857,0.7229361702127655,0.9305981595092044,0.955486710285865,False,10.72095538860541,Asia,6908,207240,3724.52,Asia,False,1646.65,0.9251772000090536,0.937371240214257,0.0700000000001637,1.449999999999818,3946.61,3920.53,False,False,True,8.340000000000146,False,1.639999999999873,3954.44,3903.01,-39.80000000000018,-2.630000000000109,-0.8200000000001637,False,True,True,False,-22.75,16.446797872340415,-0.6776595744680851,False,0.54666666666661,0.0036857774995205485,0.0006449422774125513,False,True,3894.3344736842105,3941.4379999999996,True,True,True,3.0
3922.36,3924.66,3906.65,3906.77,1962.89686085,4,30,5,9,18.009999999999764,-15.590000000000146,15.590000000000146,32.84000000000002,0.5484165651644262,0.9589989350372508,0.9643387585836573,False,11.53666449966352,Asia,6911,207330,3710.13,Asia,False,1646.65,0.9251772000090536,0.8656302054414409,2.299999999999727,0.1199999999998908,3928.3,3909.52,False,False,True,3.789999999999964,False,-13.829999999999927,3946.61,3906.65,-39.84000000000015,-3.640000000000328,-2.869999999999891,False,True,True,False,-15.590000000000146,8.549814250913483,-0.4747259439707715,False,-4.60999999999999,0.0031624213069039717,0.001840482967236233,False,False,3894.3344736842105,3917.4500000000003,True,True,True,0.0
3921.66,3921.66,3909.73,3916.22,2102.73442365,7,30,5,9,11.929999999999836,-5.440000000000055,5.440000000000055,21.793571428571404,0.5474091311330271,0.4800804828973795,0.4945721129569806,False,4.694371215735401,Asia + London Overlap,987,29610,3710.33,Asia + London Overlap,False,1610.9499999999998,0.9700904978791676,0.4559932942162724,0.0,6.489999999999782,3934.46,3909.61,False,False,False,-0.9200000000000728,True,-8.579999999999927,3937.5,3904.45,-21.2800000000002,-12.800000000000182,0.1199999999998908,False,False,True,False,-5.440000000000055,2.977905673363697,-0.2496148929894164,False,-0.3000000000000303,0.0039533138254621205,0.0010746786812849127,False,False,3894.3344736842105,3917.4500000000003,True,True,True,6.0
3916.55,3949.68,3909.89,3934.34,3659.39653364,8,0,5,9,39.78999999999997,17.789999999999964,17.789999999999964,22.21571428571425,1.7910745289691992,3.3352891869237644,3.2719120436702145,False,8.018074027540898,London,4930,147900,3728.61,Asia + London Overlap,True,1610.9499999999998,0.9700904978791676,0.4470972606182453,15.33999999999969,6.660000000000309,3921.66,3909.73,False,False,False,-5.440000000000055,False,11.429999999999836,3949.68,3909.61,-3.1599999999998545,28.019999999999985,0.1599999999998544,True,False,True,False,17.789999999999964,31.863215870361987,0.800784515465243,False,4.929999999999983,0.003994399151101468,0.0020911149686992894,False,False,3934.2106249999997,3941.4379999999996,True,True,True,0.0
3934.34,3953.8,3932.33,3933.36,2417.79635669,8,30,5,9,21.47000000000025,-0.9800000000000182,0.9800000000000182,22.235714285714263,0.9655637648570634,0.5395828097512007,0.5390974798869846,False,7.951427894131385,London,4931,147930,3727.63,London,False,1635.95,1.0909018480662835,0.0456450861667446,19.46000000000004,1.0300000000002,3949.68,3909.89,True,False,True,17.789999999999964,False,11.36999999999989,3953.8,3909.61,-16.31999999999971,4.120000000000346,22.44000000000005,True,False,True,False,-0.9800000000000182,0.9462524895599396,-0.0440732412463869,False,8.723333333333352,0.00047801838265834634,0.0031364187385417544,True,False,3894.3344736842105,3941.4379999999996,True,True,True,4.0
3933.46,3945.73,3923.16,3930.34,2537.00751196,9,0,5,9,22.570000000000164,-3.119999999999891,3.119999999999891,21.401428571428564,1.0546024964955691,1.051234280391239,1.092214242993767,False,7.929179865115236,London,4932,147960,3724.61,London,False,1635.95,1.0909018480662835,0.1382365972529848,12.269999999999982,7.180000000000291,3953.8,3932.33,False,False,False,-0.9800000000000182,True,13.690000000000056,3953.8,3909.61,-23.46000000000004,-8.070000000000164,-9.170000000000073,False,True,True,False,-3.119999999999891,3.2903597890660605,-0.1457846605700503,False,4.563333333333347,0.0028088544445939155,0.0010889426650883185,False,False,3894.3344736842105,3941.4379999999996,True,True,True,3.0
3940.88,3942.93,3906.24,3906.73,2251.92671318,10,30,5,9,36.690000000000055,-34.15000000000009,34.15000000000009,21.31214285714285,1.7215537755136272,1.8586626139817863,1.7392452385417922,False,9.977077561424595,London,4935,148050,3701.0,London,False,1635.95,1.0909018480662835,0.9307713273371502,2.049999999999727,0.4900000000002364,3948.62,3928.88,False,False,True,11.75,False,-23.73000000000001,3953.8,3906.24,-47.07000000000016,-5.690000000000055,-22.640000000000327,False,True,True,False,-34.15000000000009,58.79106143379053,-1.602372892717101,False,-7.910000000000011,0.0030571401599529674,0.00037854204480704484,False,True,3894.3344736842105,3917.4500000000003,True,True,True,0.0
3904.37,3909.46,3887.27,3889.04,2118.23274369,11,30,5,9,22.19000000000005,-15.329999999999927,15.329999999999927,22.45071428571428,0.9883872609843812,0.7265880812049798,0.7169252064016421,False,9.52511469747302,London,4937,148110,3683.31,London,False,1635.95,1.0909018480662835,0.6908517350157679,5.0900000000001455,1.7699999999999818,3914.31,3883.77,False,False,True,-1.949999999999818,True,-51.42999999999984,3948.62,3883.77,-59.57999999999993,-4.849999999999909,3.5,False,False,True,False,-15.329999999999927,15.15197671089049,-0.6828290541185423,False,-17.143333333333285,0.0018140387611666024,0.0020395920815837435,False,False,3868.075,3895.7114814814813,True,True,True,10.0
3914.57,3929.83,3912.32,3917.41,1975.85966204,12,30,5,9,17.509999999999764,2.8399999999996908,2.8399999999996908,23.12214285714285,0.7572827530814515,0.4893795416433668,0.5003550922050762,False,9.565425006531251,London,4939,148170,3711.68,London,False,1635.95,1.0909018480662835,0.1621930325528114,12.420000000000073,2.25,3916.78,3881.0,False,True,False,26.539999999999964,True,14.049999999999727,3942.93,3881.0,-31.21000000000004,13.049999999999727,31.320000000000164,True,False,True,False,2.8399999999996908,2.150683018751088,0.1228259862222225,False,4.683333333333238,0.004618382534249708,0.002945118000080103,False,False,3894.3344736842105,3917.4500000000003,True,True,True,2.0
3917.62,3923.97,3901.0,3910.8,1843.67194438,13,0,5,9,22.9699999999998,-6.819999999999709,6.819999999999709,23.459285714285706,0.9791431964193203,1.3118218161050892,1.2929690956714632,False,8.183751924122133,London + NY Overlap,1972,59160,3700.15,London,True,1635.95,1.0909018480662835,0.2969090117544523,6.349999999999909,9.800000000000182,3929.83,3912.32,False,False,False,2.8399999999996908,False,22.559999999999945,3929.83,3881.0,-32.129999999999654,-5.860000000000127,-11.320000000000164,False,True,True,False,-6.819999999999709,6.67775659957948,-0.2907164388149559,False,2.8300000000000787,0.0017115957452631544,0.0016643479814674154,False,False,3894.3344736842105,3917.4500000000003,True,True,True,1.0
3910.95,3923.43,3904.9,3912.32,1421.99260624,13,30,5,9,18.529999999999745,1.3700000000003456,1.3700000000003456,23.919999999999977,0.774665551839455,0.8067043970396128,0.7911667615854041,False,8.33526937510558,London + NY Overlap,1973,59190,3701.67,London + NY Overlap,False,1639.01,1.2947617514833134,0.073934160820311,11.109999999999673,6.049999999999727,3923.97,3901.0,False,False,False,-6.819999999999709,False,-2.6099999999996726,3929.83,3881.0,-17.509999999999764,-0.5399999999999636,3.900000000000091,False,False,True,True,1.3700000000003456,1.061291806020321,0.0572742474916533,False,-6.069999999999861,0.0027130505577231947,0.0015265032099961871,False,False,3894.3344736842105,3917.4500000000003,True,True,True,0.0
3912.29,3914.42,3891.0,3894.8,2363.96375707,14,0,5,9,23.42000000000008,-17.48999999999978,17.48999999999978,23.81785714285713,0.9832958464537448,1.2638963842417914,1.269316602653744,False,8.326976842369076,London + NY Overlap,1974,59220,3684.15,London + NY Overlap,False,1639.01,1.2947617514833134,0.7467976088812864,2.130000000000109,3.800000000000182,3923.43,3904.9,False,False,True,1.3700000000003456,False,-22.939999999999145,3929.83,3881.0,-35.029999999999745,-9.009999999999764,-13.900000000000093,False,True,True,False,-17.48999999999978,17.19784435447578,-0.7343229869545572,False,-7.646666666666381,0.0008562371071984276,0.0007734623288108846,True,True,3894.3344736842105,3895.7114814814813,True,True,True,0.0
3917.8,3921.23,3897.08,3903.64,2539.39905674,16,30,5,9,24.15000000000009,-14.16000000000031,14.16000000000031,23.372857142857065,1.0332498013568927,1.048177083333339,1.0038757293131078,False,5.727569195470784,New York,4933,147990,3707.27,New York,False,1643.9899999999998,1.0198855106077152,0.5863354037267187,3.4299999999998363,6.559999999999945,3927.14,3904.1,False,False,False,-2.949999999999818,True,-17.300000000000182,3927.14,3893.55,-23.5,-5.909999999999855,-7.019999999999982,False,True,True,False,-14.16000000000031,14.63081718721392,-0.6058309394291455,False,-5.766666666666727,0.0007050052670981956,0.0009649134002985986,True,True,3894.3344736842105,3917.4500000000003,True,True,True,0.0
3901.44,3902.96,3889.09,3891.73,1399.19062642,21,30,5,9,13.86999999999989,-9.710000000000036,9.710000000000036,26.02357142857136,0.5329783438091812,0.6307412460209199,0.6352078351426884,False,17.41206034780421,Other,3950,118500,3695.93,Other,False,1647.18,0.9264105004892984,0.7000720980533607,1.5199999999999818,2.6399999999998727,3902.87,3880.88,True,True,True,20.69000000000005,False,17.009999999999764,3902.96,3842.25,-11.139999999999873,0.0900000000001455,8.210000000000036,True,False,True,False,-9.710000000000036,5.175219718387169,-0.3731232673674989,False,5.669999999999916,0.0013466931820185523,0.0018606404896705077,False,False,3868.075,3895.7114814814813,True,True,True,2.0
3900.67,3901.09,3881.01,3886.41,1863.6016092,22,30,5,9,20.079999999999927,-14.260000000000218,14.260000000000218,26.581428571428496,0.7554146289031004,0.8387635756056918,0.8373887011468335,False,9.874693581744683,Other,3952,118560,3690.61,Other,False,1647.18,0.9264105004892984,0.7101593625498143,0.4200000000000727,5.399999999999636,3903.95,3880.01,False,False,False,8.960000000000036,False,-15.010000000000218,3903.95,3870.98,-17.539999999999964,-2.8599999999996726,1.0,False,False,True,True,-14.260000000000218,10.772212608158377,-0.5364647713226303,False,-5.003333333333411,0.0033440406403703136,0.0013806254760102153,False,False,3868.075,3895.7114814814813,True,True,True,0.0
3878.02,3901.39,3876.08,3887.53,1594.41876907,23,30,5,9,25.309999999999945,9.510000000000218,9.510000000000218,26.951428571428487,0.939096787872364,0.9353288987435328,0.9324534044083732,False,9.790517237500536,Other,3954,118620,3691.73,Other,False,1647.18,0.9264105004892984,0.3757408139075558,13.859999999999673,1.9400000000000543,3893.58,3866.52,True,False,False,-8.679999999999836,False,-13.429999999999836,3903.95,3866.52,-16.419999999999618,7.809999999999945,9.559999999999944,True,False,True,False,9.510000000000218,8.930810452666385,0.3528569914131333,False,-4.476666666666617,0.002069504857067174,0.0014576332322123356,False,False,3868.075,3895.7114814814813,True,True,True,6.0
3895.96,3899.61,3881.7,3895.24,1736.34218366,1,30,6,9,17.91000000000031,-0.7200000000002547,0.7200000000002547,23.95999999999997,0.7474958263773093,0.8602305475504404,0.8666161129672075,False,4.721892746677616,Asia,6919,207570,3698.6,Asia,False,1646.65,0.9251772000090536,0.0402010050251391,3.650000000000091,13.539999999999964,3910.82,3890.0,False,False,False,-10.909999999999854,True,-4.420000000000073,3915.35,3871.0,-20.110000000000127,-11.210000000000036,-8.300000000000182,False,True,True,False,-0.7200000000002547,0.538196994991853,-0.0300500834724647,False,-1.4733333333333718,0.0032443216599877455,0.0010007205454127378,False,False,3894.3344736842105,3895.7114814814813,True,True,True,0.0
3897.42,3903.65,3891.16,3892.81,1113.88940415,2,30,6,9,12.490000000000236,-4.610000000000127,4.610000000000127,20.99214285714285,0.5949845180169566,0.6900552486188011,0.7156485053132946,False,5.184498368535566,Asia,6921,207630,3696.17,Asia,False,1646.65,0.9251772000090536,0.36909527622098,6.230000000000018,1.650000000000091,3908.71,3890.61,False,False,True,2.7800000000002,False,-2.550000000000182,3915.35,3881.7,-22.539999999999964,-5.059999999999945,0.5499999999997272,False,False,True,False,-4.610000000000127,2.7428786280582456,-0.2196059750246752,False,-0.8500000000000748,0.0008151517815590797,0.0020377583289355595,True,False,3868.075,3895.7114814814813,True,True,True,0.0
3930.56,3958.15,3928.19,3938.29,2970.57896828,10,0,6,9,29.96000000000004,7.730000000000018,7.730000000000018,23.447857142857146,1.2777286989368524,1.361199454793292,1.4383674014643333,False,9.301107998513867,London,4944,148320,3732.56,London,False,1635.95,1.0909018480662835,0.2580106809078775,19.860000000000127,2.369999999999891,3933.35,3911.34,False,False,False,12.829999999999927,True,18.17999999999984,3958.15,3863.83,4.940000000000055,24.800000000000185,16.84999999999991,True,False,True,False,7.730000000000018,9.876842842781892,0.3296676516282336,False,6.059999999999941,0.001530326048570329,0.0021306023639254433,False,False,3934.2106249999997,3941.4379999999996,True,True,True,0.0
3970.01,3982.64,3939.69,3945.53,4749.3699586,21,0,6,9,42.94999999999982,-24.48000000000001,24.48000000000001,22.766428571428573,1.8865497442976733,0.9095722151630664,0.8296104498166319,False,13.468165098153635,Other,3957,118710,3749.73,Other,False,1647.18,0.9264105004892984,0.5699650756693858,12.629999999999654,5.8400000000001455,3973.25,3926.03,True,False,True,43.08000000000038,False,15.640000000000327,3982.64,3920.87,-27.7199999999998,9.389999999999873,13.659999999999854,True,False,True,False,-24.48000000000001,46.18273774040708,-1.075267467762684,False,5.21333333333344,0.0013927508011852686,0.002085267100721542,False,False,3934.2106249999997,3966.6012499999997,True,True,True,2.0
3950.0,3967.12,3942.22,3958.01,1718.9189383,23,0,6,9,24.90000000000009,8.010000000000218,8.010000000000218,22.151428571428564,1.1240810009028808,1.2081513828238688,1.178504691145519,False,11.86649924975597,Other,3961,118830,3762.21,Other,False,1647.18,0.9264105004892984,0.3216867469879594,9.109999999999673,7.7800000000002,3951.82,3931.21,False,False,False,6.429999999999836,True,3.580000000000382,3982.64,3931.21,-24.62999999999965,15.299999999999727,11.009999999999764,True,False,True,False,8.010000000000218,9.00388881723232,0.3616019605314172,False,1.193333333333456,0.0020358277081314355,0.00013077946768664533,False,True,3934.2106249999997,3966.6012499999997,True,True,True,1.0
3951.68,3964.21,3926.55,3939.18,2644.34203351,0,0,0,9,37.659999999999854,-12.5,12.5,23.016428571428573,1.636222573937864,3.487037037036965,3.282076352179936,False,12.32040331230242,Asia,6930,207900,3742.54,Other,True,1647.18,0.9264105004892984,0.331917153478493,12.5300000000002,12.629999999999654,3960.0,3949.2,True,False,False,-5.960000000000036,True,-10.449999999999818,3967.12,3926.55,-27.94000000000005,4.210000000000036,-22.64999999999964,True,True,True,False,-12.5,20.45278217422329,-0.543090339198709,False,1.12333333333313,0.001947182225405008,0.0006028460763480253,False,True,3934.2106249999997,3941.4379999999996,True,True,True,0.0
3932.31,3945.79,3930.0,3939.67,1834.18365057,6,0,0,9,15.789999999999964,7.360000000000127,7.360000000000127,17.783571428571413,0.887898140338192,1.1801195814648606,1.2233010466500036,False,7.429127734054645,Asia,6942,208260,3743.03,Asia,False,1646.65,0.9251772000090536,0.4661177960734733,6.119999999999891,2.309999999999945,3933.28,3919.9,False,True,False,11.190000000000056,True,15.690000000000056,3945.79,3900.0,1.680000000000291,12.509999999999764,10.099999999999907,True,False,True,False,7.360000000000127,6.534930312889206,0.4138651243121736,False,5.230000000000004,0.001070259170478375,0.0011041655355229023,False,False,3934.2106249999997,3941.4379999999996,True,True,True,0.0
3939.87,3943.37,3932.4,3934.88,1281.32811815,6,30,0,9,10.9699999999998,-4.989999999999782,4.989999999999782,17.795714285714244,0.6164405555109479,0.6947435085497039,0.6942694522100828,False,7.535422203021455,Asia,6943,208290,3738.24,Asia,False,1646.65,0.9251772000090536,0.4548769371011734,3.5,2.480000000000018,3945.79,3930.0,False,False,False,7.360000000000127,False,13.5600000000004,3945.79,3910.2,-10.909999999999854,-2.4200000000000728,2.400000000000091,False,False,True,False,-4.989999999999782,3.076038371999496,-0.2804045917957659,False,4.52000000000012,0.00046022574096414023,0.0004901764279941087,True,True,3934.2106249999997,3941.4379999999996,True,True,True,0.0
3951.8,3973.27,3949.23,3961.6,3061.55900245,8,30,0,9,24.039999999999964,9.799999999999727,9.799999999999727,16.467857142857124,1.4598134894816737,1.990066225165572,1.8905413343559447,False,5.308916608458477,London,4951,148530,3755.87,London,False,1635.95,1.0909018480662835,0.4076539101497397,11.670000000000073,2.570000000000164,3952.97,3940.89,False,False,False,5.4699999999998,True,29.229999999999563,3973.27,3928.97,5.679999999999836,20.300000000000185,8.340000000000146,True,False,True,False,9.799999999999727,14.306172196920004,0.5950986770765402,False,0.1199999999998861,0.0038176336835042506,0.0016812252050796065,False,False,3934.2106249999997,3966.6012499999997,True,True,True,4.0
3950.41,3957.4,3917.0,3925.41,3968.8757435,11,0,0,9,40.40000000000009,-25.0,25.0,17.674999999999986,2.2857142857142927,3.851286939942892,3.497363864516332,True,9.611686405390548,London,4956,148680,3719.68,London,False,1635.95,1.0909018480662835,0.6188118811881175,6.9900000000002365,8.409999999999854,3952.95,3942.46,True,False,False,1.8800000000001087,False,-34.15000000000009,3966.54,3917.0,-47.86000000000013,4.450000000000273,-25.46000000000004,True,True,True,False,-25.0,57.14285714285732,-1.4144271570014155,False,-11.383333333333368,0.004374606913680355,0.002319681112387997,False,False,3894.3344736842105,3941.4379999999996,True,True,True,1.0
